,layer_idx,func,STC_L1norm s0 mean,STC_L1norm s0 stdv,S s0 mean,S s0 stdv,T s0 mean,T s0 stdv,C s0 mean,C s0 stdv,STC_L1norm s1 mean,STC_L1norm s1 stdv,S s1 mean,S s1 stdv,T s1 mean,T s1 stdv,C s1 mean,C s1 stdv,STC_L1norm s2 mean,STC_L1norm s2 stdv,S s2 mean,S s2 stdv,T s2 mean,T s2 stdv,C s2 mean,C s2 stdv,STC_L1norm sla mean,STC_L1norm sla stdv,S sla mean,S sla stdv,T sla mean,T sla stdv,C sla mean,C sla stdv,STC_L1norm ine mean,STC_L1norm ine stdv,S ine mean,S ine stdv,T ine mean,T ine stdv,C ine mean,C ine stdv,STC_L1norm mul mean,STC_L1norm mul stdv,S mul mean,S mul stdv,T mul mean,T mul stdv,C mul mean,C mul stdv,STC_L1norm rus_allseeds mean,STC_L1norm rus_allseeds stdv,S rus_allseeds mean,S rus_allseeds stdv,T rus_allseeds mean,T rus_allseeds stdv,C rus_allseeds mean,C rus_allseeds stdv
11,6,l2,0.5674075138075139,0.019525312724156755,0.32494606294606293,0.03167085648275187,0.4852303468303468,0.023883866927087806,0.5109507537507538,0.028301429596225985,0.5283266487266487,0.02184377278103447,0.36579770739770745,0.02537327728229409,0.5134449586449586,0.021214368844020212,0.6430578622578622,0.01925687190465106,0.5234979686979687,0.015085594139401982,0.3978278898278898,0.021298780673582953,0.4970738210738211,0.015991203224728565,0.5615019143019143,0.022703544077752217,0.3062904290904291,0.0340016224405238,0.3192612288612288,0.04332226707127895,0.12403709563709564,0.025318394466745903,0.2696078192078192,0.03153440763524428,0.7982579090579089,0.012484458334705696,0.6585377397377397,0.022119473335032867,0.7923243171243172,0.01140649691455656,0.8367576771576772,0.009050644683627896,0.24457464577464577,0.029622734201359798,0.09563981003981004,0.029924952129165953,0.21343698463698463,0.032418449980218145,0.3625749817749818,0.025472025730120078,0.49325528735528723,0.08923392495314687,0.49325528735528723,0.08923392495314687,0.49325528735528723,0.08923392495314687,0.49325528735528723,0.08923392495314687
12,1,norm_ratio,0.5841612189612191,0.013883780068146556,0.0721036141036141,0.036158374715975175,0.5121531573531575,0.017147414262254464,0.7175111675111676,0.011868105524220324,0.5310950298950299,0.03175981198956117,0.4797604365604366,0.028128450442725064,0.265848735048735,0.0361299819243926,0.5479371487371487,0.03154688873697227,0.46501615021615017,0.02732737455565061,-0.06831459351459351,0.02955598119748038,0.4557194685194685,0.024089050044140685,0.5164506952506953,0.026664775835852417,0.6118783834783834,0.02338340506998721,-0.005047977847977848,0.034597592778271465,0.7617125109125109,0.010184942404914344,0.5820393864393865,0.02469474569967439,0.6434022626022626,0.023868134890984567,0.6029709641709642,0.02778682010136692,0.5082207018207018,0.022677353347106723,0.6865798657798658,0.01995669536543032,0.6525815109815108,0.016305655588099495,0.46348432348432345,0.02160858086358719,0.687827835827836,0.0143719861064732,0.6443682875682876,0.016043843626084676,0.42328685238685215,0.21693217785491323,0.42328685238685215,0.21693217785491323,0.42328685238685215,0.21693217785491323,0.42328685238685215,0.21693217785491323
13,2,norm_ratio,0.48119589119589123,0.02419440226025897,-0.04638245598245598,0.03327549664186739,0.52831086991087,0.018246051560727106,0.6781648981648982,0.01627167356940205,0.33460592860592864,0.032247040625120356,0.30047245247245247,0.02663650101094269,0.1469040785040785,0.030233542486184543,0.4149989193989194,0.03381886795897825,0.36881696801696806,0.03338836102312882,0.11818493938493937,0.040920420159847336,0.3872447252447253,0.02414019040433713,0.4401354537354537,0.028471255890238897,0.4564671412671412,0.029329672834889717,0.06053649413649413,0.02928152915459757,0.5995854643854643,0.022574784925183333,0.3921497961497962,0.034464764555096845,0.647708186108186,0.012256266446823436,0.6167439707439708,0.01667613795878567,0.4420920808920809,0.010588917051046485,0.7276774480774482,0.012677185704055153,0.18777114177114176,0.02532473169984121,0.13114257274257274,0.02680038957751618,0.210166402966403,0.023914265380201746,0.17122636282636283,0.0241213494140496,0.34605438905438896,0.19111576205270622,0.34605438905438896,0.19111576205270622,0.34605438905438896,0.19111576205270622,0.34605438905438896,0.19111576205270622
14,3,norm_ratio,0.4633953037953038,0.011073750339726296,0.05202187242187243,0.019658536061742525,0.5642439518439519,0.01021795745572777,0.39308544788544786,0.01753729655335324,0.3512460596460597,0.026546826807124283,0.22637386157386158,0.028247361473718237,0.22396367476367476,0.023457306790512413,0.4744163224163224,0.027069223614480154,0.294451276051276,0.02635110217064065,0.002258902658902659,0.030701867861732575,0.3528160464160464,0.0201437582960412,0.3763178359178359,0.022606204102174832,0.1464085956085956,0.030521285310966782,-0.030062304062304063,0.03358636192729839,0.18619498099498097,0.03931834533836383,0.11094005094005092,0.03560128475292301,0.5226585954585954,0.011173571319816842,0.4440832884832885,0.012187375938540572,0.3780184404184404,0.01019773241135451,0.5602007182007183,0.023392125560455983,0.029196903996904,0.022286733569042726,-0.014978838578838579,0.02896967812934041,0.024054492054492053,0.016997323660907275,0.015006045006045004,0.020687087232442957,0.31454921294921284,0.1617444975250211,0.31454921294921284,0.1617444975250211,0.31454921294921284,0.1617444975250211,0.31454921294921284,0.1617444975250211
15,4,norm_ratio,0.3515922119922119,0.014247263228860255,0.04742679782679783,0.024618701907768954,0.4477012201012201,0.0232168809846869,0.2690733542733542,0.020727306118105138,0.4380909324909325,0.02391057258960766,0.18918549798549797,0.03462088012170298,0.29905480105480103,0.02134709995609842,0.5340404364404364,0.023604032386510206,0.28266098706098697,0.024877546363406992,-0.023595144795144792,0.030377012352774173,0.3469473205473206,0.021768721844732112,0.37354272754272755,0.022884160467982674,0.19515542115542112,0.025951658822232954,0.17412695532695535,0.03285344148694481,0.10152677712677712,0.02807864356412991,0.12131428571428574,0.02654595623932026,0.41706354786354793,0.018569854095551955,0.29900448740448743,0.015941691663190004,0.3578654774654774,0.015838827118540295,0.48866793506793516,0.024959681123252492,0.02251862131862132,0.021807522743154558,-0.03527699327699328,0.028034106588197428,0.02062008502008502,0.01782754937817841,0.021112249912249914,0.01920210606458907,0.29631009521009527,0.157236002731889,0.29631009521009527,0.157236002731889,0.29631009521009527,0.157236002731889,0.29631009521009527,0.157236002731889
16,5,norm_ratio,0.32823230823230826,0.017913452667418978,0.24416376416376417,0.026515483733922946,0.321200114000114,0.01395768402351516,0.18670132510132512,0.02997865024048606,0.6169982689982689,0.017836769113016706,0.2086044418044418,0.029357971440778514,0.573615984015984,0.018836611989978817,0.6867595143595144,0.015195649883069335,0.3066586734586735,0.02748201610889241,-0.011201526401526402,0.033146733403762285,0.3431249327249327,0.02339671838165797,0.3987762423762424,0.02555621565880117,0.18384432624432626,0.012313905250659639,0.29596214236214236,0.022055699841021095,0.035697812097812094,0.010760263298690155,0.08277884157884158,0.010173051432196626,0.5203533619533618,0.016655401077645123,0.4083112599112598,0.01587609788158228,0.49487784887784897,0.015566704004896386,0.5411634143634142,0.0207200962760639,0.03432367872367873,0.026592978470746414,-0.04709753789753789,0.02596561127290813,0.023872285072285074,0.027438651620525726,0.058025976425976435,0.029056148620098546,0.3503028369028368,0.19116563603205752,0.3503028369028368,0.19116563603205752,0.3503028369028368,0.19116563603205752,0.3503028369028368,0.19116563603205752
17,6,norm_ratio,0.19921045681045682,0.03382682112539895,0.08826078066078066,0.051286646469921114,0.13455221175221174,0.022226094051405118,0.19700674340674337,0.0321042039657633,0.6309831705831705,0.02168396683300283,0.20883183363183364,0.05329522159921769,0.5789302565302565,0.018139686522795004,0.7117758001758002,0.013736736821881748,0.4507215151215151,0.026969123234211866,0.22572072852072855,0.02496220404738262,0.44220510660510665,0.027750497320243504,0.523353328953329,0.03180553781683029,0.3480392388392388,0.010974799466974725,0.5328834420834422,0.014892864284335275,0.1128152988152988,0.01616807924560514,0.16488734088734092,0.014607291053326846,0.6710614526614526,0.01379110838647541,0.6279376155376155,0.01627697476025713,0.6090768354768354,0.017966226822554224,0.5615242403242403,0.02163363989652652,0.13553438993438993,0.031416067774823815,0.08642912162912164,0.03332038298959706,0.10174353934353934,0.029894930810665483,0.1334277746277746,0.030012853746992165,0.36596266106266095,0.20810464178643762,0.36596266106266095,0.20810464178643762,0.36596266106266095,0.20810464178643762,0.36596266106266095,0.20810464178643762
18,1,spim,0.37681921921921924,0.029756592535330702,0.04415240975240975,0.03284609922529431,0.38533775173775175,0.0325414865041555,0.5567851475851475,0.022365640193969073,0.16874965274965276,0.02184347932230899,-0.012007370407370408,0.020560414908231333,0.11976818376818377,0.027570245273147224,0.3109446313446314,0.02749205605942667,0.2926796986796987,0.018632966262603606,0.10960535920535922,0.0240364816584477,0.28416050136050136,0.017007739803208417,0.42199465039465045,0.020701149065912212,0.6340991020991021,0.016835327244418722,-0.0034267858267858276,0.031011307592015223,0.6489241773241773,0.016676120364723927,0.7415286011286012,0.012342710375538093,0.3100234924234925,0.026871380351087805,0.1825824493824494,0.026509075193234317,0.19585716865716865,0.028956900380421643,0.4312119988119988,0.024450575021631234,0.614193348993349,0.014853693955903137,0.5108862572862573,0.016762557181722582,0.6109395865395866,0.016598989661999606,0.6450674946674947,0.01197889001699398,0.2549158196158196,0.16542001300208967,0.2549158196158196,0.16542001300208967,0.2549158196158196,0.16542001300208967,0.2549158196158196,0.16542001300208967
19,2,spim,0.3339596763596763,0.030516843232898782,0.02814492774492775,0.0372072703822368,0.3585235785235786,0.030189848674813172,0.5073368481368481,0.02217503570670829,0.1555945195945196,0.017002346142313295,0.059852990252990255,0.020842364078730035,0.015679851679851677,0.02085968624661324,0.25773722733722737,0.023223703854584603,0.20320947160947161,0.014973982651009389,0.11503887703887705,0.017766370409356868,0.2006057702057702,0.01578291747293714,0.26917641997642,0.01574320998149792,0.6637013821013822,0.015407615522042995,0.39794980154980153,0.01732648697587792,0.6895967155967156,0.0146979773984839,0.627799918999919,0.020060760961676645,0.3764944004944005,0.02730668409197423,0.34131291411291415,0.027414601951663484,0.11911633471633472,0.02779044347853108,0.3716337488337489,0.021759363975535462,0.19323138123138123,0.018456610006840297,0.18475241755241756,0.020891134013771934,0.18600084480084483,0.0195305282588386,0.19185023625023628,0.01896034630060078,0.20873834653834636,0.14286736986869245,0.20873834653834636,0.14286736986869245,0.20873834653834636,0.14286736986869245,0.20873834653834636,0.14286736986869245
20,3,spim,0.5363638199638199,0.021325101676044733,0.07463908583908584,0.027416414517937984,0.5343282915282914,0.019953409888434723,0.475607662007662,0.02226753661620001,0.28828476988476986,0.017425747183299898,0.1234039978039978,0.019934780257599535,0.20332331092331093,0.015962504422709422,0.32277684597684597,0.025567191126124204,0.21856211056211056,0.014640977058222723,0.12136726336726336,0.01849511151515875,0.21511991311991313,0.015080994889158813,0.2857999981999982,0.0161620297292628,0.4817256077256077,0.01685886865146545,0.6207557103557103,0.011175994545251743,0.3476035664035664,0.020722236391419614,0.2268669720669721,0.02001906294285564,0.3251176355176355,0.02257684819942166,0.20922923682923683,0.030242049718017812,0.15972668532668532,0.026294574651817556,0.3971932991932992,0.018101620783276345,0.014495160095160095,0.027101262052251458,0.006673661473661474,0.029463524023899283,-0.011766004566004568,0.02705353932543553,0.023587195987195986,0.022413598734094525,0.28329808909808907,0.1535221976901795,0.28329808909808907,0.1535221976901795,0.28329808909808907,0.1535221976901795,0.28329808909808907,0.1535221976901795
21,4,spim,0.48665770505770506,0.02413330865031167,0.05217696417696418,0.02577397984382951,0.5510638982638982,0.020187033547467557,0.3458705558705559,0.025011956766816647,0.4749066561066561,0.02054311503524757,0.24242881682881684,0.012821853243257714,0.42845494565494563,0.012435216647039733,0.3421985533985534,0.03808463792685666,0.27955418275418276,0.018465958623548384,0.18046631086631088,0.019656145090068675,0.28767676647676643,0.019203366206060876,0.34194772314772315,0.021826326453226866,0.31111746511746513,0.020372058301994515,0.5741672189672189,0.016019341672504687,0.10885203325203326,0.022868147278841955,0.04738779778779779,0.02696341321589882,0.3313310281310281,0.020134357973074942,0.14279227199227199,0.026110623319387394,0.2218122898122898,0.021513586846275707,0.42873134913134914,0.024015527707403467,-0.010770069570069572,0.020087823934203917,-0.07162856602856603,0.02293207357938538,-0.013143353943353944,0.019550973659896897,0.030232513432513437,0.020668662234483402,0.33445025655025656,0.1363997257092659,0.33445025655025656,0.1363997257092659,0.33445025655025656,0.1363997257092659,0.33445025655025656,0.1363997257092659
22,5,spim,0.4173890985890987,0.02666557995837203,0.06434124914124914,0.027573830744877396,0.47383942063942064,0.025318824084099797,0.3180409308409309,0.024198276133140652,0.6437306033306033,0.012754081991743882,0.222964014964015,0.012845335614454651,0.6580358392358393,0.012321299323523646,0.7171276723276723,0.013044421785754233,0.24904163344163344,0.017166480957377477,0.09182628902628903,0.023278447388256504,0.26640451080451083,0.015864734834617214,0.349524015924016,0.01914085343260637,0.14564143964143966,0.0289927010383585,0.343851813051813,0.023113620946453084,0.01084141684141684,0.031069386041486378,-0.014133670533670534,0.03549507965488993,0.38709457389457386,0.02576024839155681,0.08862170142170142,0.028803279867418142,0.330052506052506,0.028695828089257924,0.5277356745356745,0.02228188389480553,0.0594942462942463,0.02182818633678353,-0.032323699123699125,0.02303904463682084,0.058069318069318074,0.022385654422139255,0.1310986574986575,0.021084622850199398,0.372688773188773,0.2083475919004066,0.372688773188773,0.2083475919004066,0.372688773188773,0.2083475919004066,0.372688773188773,0.2083475919004066
23,6,spim,0.22120614280614279,0.03424662993421362,0.2920113772113772,0.03372116695274312,0.10722012402012401,0.040029355078744056,0.14212004932004935,0.03974305836103139,0.6008665844665845,0.016501235589949308,0.24788730308730306,0.039455887057021445,0.5373236829236829,0.020121999716011262,0.5716581568581568,0.02103188480979243,0.4158766146766147,0.03104773644550365,-0.022252408252408252,0.04487815142032051,0.41902908262908267,0.023998294746935305,0.5372405768405769,0.02931792650715348,0.1488206748206748,0.028158155842716266,0.19381338181338179,0.027571758805437403,0.0659065187065187,0.034239123567763693,0.0764009624009624,0.03130641524922321,0.4333490113490114,0.021985183345509085,0.38423079143079136,0.023253637604192367,0.2864579936579937,0.03588500343244589,0.33718773958773957,0.024211642212782616,0.1777297657297657,0.018826319394038803,0.16351350631350633,0.026093841042803614,0.09995638955638954,0.02118832272699622,0.13673434313434313,0.020280520781090917,0.3391822738822741,0.1992306618950525,0.3391822738822741,0.1992306618950525,0.3391822738822741,0.1992306618950525,0.3391822738822741,0.1992306618950525
