,layer_idx,func,STC_L1norm s0 mean,STC_L1norm s0 stdv,S s0 mean,S s0 stdv,T s0 mean,T s0 stdv,C s0 mean,C s0 stdv,STC_L1norm s1 mean,STC_L1norm s1 stdv,S s1 mean,S s1 stdv,T s1 mean,T s1 stdv,C s1 mean,C s1 stdv,STC_L1norm s2 mean,STC_L1norm s2 stdv,S s2 mean,S s2 stdv,T s2 mean,T s2 stdv,C s2 mean,C s2 stdv,STC_L1norm sla mean,STC_L1norm sla stdv,S sla mean,S sla stdv,T sla mean,T sla stdv,C sla mean,C sla stdv,STC_L1norm ine mean,STC_L1norm ine stdv,S ine mean,S ine stdv,T ine mean,T ine stdv,C ine mean,C ine stdv,STC_L1norm mul mean,STC_L1norm mul stdv,S mul mean,S mul stdv,T mul mean,T mul stdv,C mul mean,C mul stdv,STC_L1norm rus_allseeds mean,STC_L1norm rus_allseeds stdv,S rus_allseeds mean,S rus_allseeds stdv,T rus_allseeds mean,T rus_allseeds stdv,C rus_allseeds mean,C rus_allseeds stdv
10,5,l2,0.20196594396594394,0.027198344155437947,0.11113270993270992,0.029125206249468176,0.14715023835023835,0.031066558043294498,0.2112712956712957,0.03227622078253462,0.5835865671865671,0.018554676421715655,0.14592110352110352,0.03507426812681372,0.47530516330516337,0.016607283430613524,0.699176407976408,0.013789115939305357,0.18495079815079812,0.03313190216657533,-0.008941220941220941,0.03327100499214978,0.162187624987625,0.03796412503351226,0.26076781596781595,0.03515421115467867,0.0801002745002745,0.012871218954095012,0.06451386571386572,0.023814831014484894,0.0564965760965761,0.016297937137611428,0.03861692421692421,0.022047239062634214,0.516383913983914,0.022595364014715975,0.256954048954049,0.0359522121080409,0.5198204702204703,0.023343116969274973,0.581838247038247,0.017704915301854248,0.008440310440310439,0.04243015752786887,-0.06694547494547495,0.03617007496384703,-0.004355767955767956,0.04333440974595338,0.01974437214437215,0.043248954716816494,0.3235011031011031,0.1889854989247817,0.20310265030265026,0.187137249969024,0.26154767554767555,0.15654176898820718,0.39040517320517326,0.22472619917812156
11,6,l2,0.5779088575088575,0.029182075290207485,0.32104084024084023,0.03343242413770237,0.5065727557727558,0.02638537796578785,0.5275569295569296,0.027291347969511267,0.5183712203712203,0.019737552028180262,0.36319031479031477,0.026084318696879556,0.4990054126054126,0.019006672183805536,0.634238073038073,0.01599373795375358,0.5163910575910575,0.025099846163890705,0.3953594093594094,0.02576230777333669,0.4915295335295335,0.026255920689898134,0.5537319977319978,0.022839322229964498,0.33003819003819,0.029201193159013195,0.3350367194367194,0.03459342443565693,0.13733972093972094,0.029220970417808852,0.28668470868470863,0.031235473996490088,0.8099284991284991,0.015003550474460739,0.674478888078888,0.02345638189468876,0.8032238152238154,0.014426015333736353,0.8440410556410555,0.013001316164448763,0.23856666936666934,0.03935673985284402,0.09896926376926377,0.04232511562871521,0.21005401685401687,0.03784800955760138,0.3506092238092239,0.03546577810556004,0.5375570451570452,0.03773050418069452,0.44871028331028323,0.09784522205485915,0.4990359006359006,0.024106690144999946,0.5718423334423335,0.05103222898974504
12,1,norm_ratio,0.5725414933414934,0.027225474654828666,0.03608458448458448,0.0355692303177733,0.5134235530235529,0.02633174736652976,0.7190615162615163,0.021351814735470327,0.5398775614775615,0.029736657327163307,0.5007830355830356,0.029091231692474795,0.2725220173220173,0.03822555298277458,0.5551390711390711,0.028483132508387615,0.47612248652248645,0.02101734719749012,-0.06702758982758984,0.030656386064805217,0.4670795774795775,0.020885167900472956,0.5378505134505136,0.021014156915490415,0.6244157764157764,0.013173078226085155,0.0022568914568914565,0.01909145746289712,0.7645620265620267,0.015149607811404878,0.6031212223212223,0.017446870005792328,0.6284447698309356,0.021100385434170643,0.5903137752912069,0.022871199041953238,0.49153602748297764,0.030190463790813086,0.6790469172458473,0.016636224919400915,0.6527139755139755,0.02181834468691327,0.45893954453954455,0.02728916061779283,0.6915479055479056,0.024517187787377923,0.6444422988422989,0.018828362638345114,0.529513847113847,0.04795804211174009,0.34306359526359526,0.26070097286762905,0.4176750492750492,0.10987399635090991,0.6040170336170335,0.08618384890023881
13,2,norm_ratio,0.4847717915717916,0.026389452029118198,-0.06065959985959986,0.020353990322474563,0.5345338289338288,0.024798223325555604,0.688013374013374,0.02097676920489972,0.3458014454014454,0.024061628811311523,0.3206055422055422,0.024311556366278915,0.15107147987147987,0.037353744726432096,0.4222311838311838,0.025230889781185196,0.37715942675942676,0.022257945962803463,0.12893476013476013,0.02428610157658302,0.38823512823512824,0.03007142875104164,0.4445649617649618,0.030889467649560222,0.47190143550143543,0.01009629450463253,0.06175321855321856,0.03428843026672996,0.6097382353382353,0.013272774325914482,0.41405477885477887,0.014759263274062615,0.6551131645122117,0.016102460153029356,0.6122015985892252,0.019836362333327622,0.4470366841705123,0.02474227307540863,0.7415401249618221,0.014478861917747277,0.18768068088068088,0.02173208290089684,0.1313296997296997,0.02552393740093811,0.20827648027648027,0.021710818092021616,0.17128450408450407,0.02100218067758031,0.40257755457755456,0.06491162048923385,0.26610222770222774,0.18323375910083545,0.3579468123468123,0.1634971792968977,0.51826983986984,0.12497779604875561
14,3,norm_ratio,0.48304854784854784,0.03670115157626009,0.05460116580116581,0.03754055597335003,0.5869708081708082,0.0311715831178215,0.4036163908163908,0.037624208023557724,0.35966974406974406,0.02650995284778248,0.24516791556791562,0.0254231576921098,0.22746060786060784,0.03451726451770067,0.47677607797607796,0.021401335965815192,0.30191235911235914,0.026425912586744784,-0.000686596286596286,0.036103069707148154,0.3589095073095073,0.03019055637871127,0.3827916551916552,0.03081666084820014,0.15916916236916237,0.022153827487475936,-0.030455167655167655,0.024096788297169026,0.20166982446982445,0.020961089709851506,0.12491335811335813,0.023480479998806862,0.5438097741775768,0.024508423028077632,0.4529812039220489,0.024772166264275582,0.39260150732149207,0.02914649601300573,0.5866358838149373,0.026400401683988807,0.01506883386883387,0.02984087326880845,-0.025345566145566146,0.03727197336883089,0.01485157605157605,0.02277910523234725,0.002065749265749266,0.026189074646349272,0.38154355034355036,0.08220270869990443,0.24061885601885594,0.17224843503778944,0.39111364111364105,0.15419040218926494,0.42106137466137483,0.05056223673238602
15,4,norm_ratio,0.3646044766044766,0.0416370582637291,0.038301881901881905,0.03679406239950136,0.46598890598890585,0.0412986455641908,0.2792012732012732,0.036851477587149774,0.43968315888315895,0.025670208111692835,0.1958131274131274,0.035468492632733,0.2982924582924583,0.03229062640461967,0.5349313185313186,0.01799200093919078,0.29036929196929195,0.028943015175119317,-0.02495190575190575,0.0417012776124878,0.35419896019896024,0.02987864542976587,0.3790502290502291,0.03202492091923598,0.19782203742203744,0.02874551136739687,0.15412362772362773,0.022815923792564308,0.10851131331131329,0.02579122559608195,0.12657366417366417,0.027820365770411914,0.43964836198047835,0.028719933872881714,0.3134228913204435,0.032478739617411184,0.3776260773390686,0.03201550736267527,0.5154119989663826,0.027544269567444074,0.008838773238773238,0.028522314317474033,-0.05043906963906965,0.037125153647692706,0.010598933798933797,0.023107068783641944,0.01070818550818551,0.024830387676964976,0.3648856424856426,0.06961645194791852,0.21730333850333847,0.17197901017845313,0.3728267748267749,0.07847345041982161,0.3977276069276069,0.11088795192950232
16,5,norm_ratio,0.3398827094827095,0.03871155105421618,0.24693653853653846,0.031604726601992074,0.330927030927031,0.03880962469115246,0.20049380289380286,0.03337825305434233,0.6180570768570769,0.020189140824258697,0.22292970092970094,0.024507885708636618,0.5724359124359124,0.027824172716779925,0.6850711522711522,0.019344663211879953,0.31255856455856457,0.030790630574104225,-0.015147696747696749,0.043958257155680656,0.35234587394587397,0.031223423089154923,0.40479606279606284,0.03213366967280787,0.16662370062370063,0.0413596890297749,0.2742210438210438,0.02431845377312493,0.02317158637158637,0.045105013571593196,0.06909617469617471,0.04560037801045478,0.5362708254291032,0.025161105932279354,0.4218200563479564,0.027328747188564966,0.5083238246741267,0.025710728099670982,0.5600393860041728,0.028689318173362236,0.0318930594930595,0.02866345810857513,-0.05393278793278794,0.028896866942135908,0.023743433743433746,0.027424121530037225,0.05751933831933832,0.03058645202485123,0.42349945029945035,0.14350433514607513,0.2875361489361489,0.19124820340171697,0.4185696057696058,0.11547710661862798,0.4301203393203393,0.20395941878780321
17,6,norm_ratio,0.20892081252081254,0.03356659583975384,0.08428815148815148,0.02279934996387564,0.1523180711180711,0.036466346701472356,0.19953722433722432,0.03027116195688693,0.6364652116652116,0.019066887104919734,0.22936869376869376,0.03514559446580404,0.5810610746610746,0.026706347780474232,0.7124014664014664,0.01728134285920685,0.4693777681777681,0.028430838118548914,0.23513111033111037,0.029218775825334962,0.46208655968655965,0.026026053210961665,0.5395349779349778,0.024587485673927795,0.33442557682557683,0.03431707766210715,0.5259750543750544,0.01784297062066081,0.09308224148224148,0.043814311746596654,0.15119238359238357,0.0450651087829706,0.6682142532131634,0.028058603530203903,0.6291894203777837,0.019391230679421785,0.6081796631622448,0.03552794371292152,0.552142181106891,0.029116819316524992,0.12222076902076902,0.03474535831189656,0.07435310995310995,0.03818308509554824,0.08841133521133523,0.03238017758035774,0.12034995754995756,0.030564134259051377,0.43825459745459755,0.18091606154303558,0.31059195799195805,0.18851107301459516,0.39848856848856845,0.18609015175215363,0.48382455622455633,0.21799076323590275
18,1,spim,0.36712453912453913,0.025980185459816674,0.03591357711357711,0.02937791779753486,0.37868388188388186,0.029278367433821114,0.5472649392649392,0.021286780649919044,0.16824293184293185,0.023900852211697042,0.0034265962265962262,0.020936414892886536,0.1141089745089745,0.027077223340247654,0.3058483042483043,0.025239684003310617,0.29763552963552964,0.029592178237843283,0.11707875547875549,0.03584551638703394,0.292815618015618,0.029679583458597555,0.42270353910353914,0.023837601048219442,0.6351417903417904,0.01981721355570736,-0.024056097656097657,0.020499528314482936,0.6553466893466894,0.02037586353890601,0.7396335628335627,0.013949338212332124,0.2979064431064431,0.01881041790339321,0.17013543213543217,0.018109438479103984,0.1754939210939211,0.023713215622547308,0.4204648744648744,0.020656775974371613,0.6086694482694484,0.02846158965777706,0.49823768663768664,0.02564709248553406,0.6085184725184725,0.027839681893819856,0.643275612075612,0.025657059292651826,0.27766766686766686,0.08766068237514577,0.16490365490365494,0.13514592359892097,0.2618694914694915,0.11546097082989698,0.42527226087226083,0.10279449408498992
19,2,spim,0.32343641583641586,0.029040201563835674,0.026438120438120438,0.03301150295227657,0.34834122994122996,0.030690367189493313,0.4954432606432606,0.026591568212959583,0.16185247545247544,0.022022692981167602,0.07698608658608658,0.021347883473930136,0.019664180864180866,0.028036352403167365,0.2538303498303498,0.018138076599244258,0.21303927663927666,0.03305258220105088,0.12276574356574357,0.03379774521664514,0.2129228309228309,0.034637977229727446,0.27974397974397974,0.032632824985489146,0.6654135210135209,0.018124420504652135,0.398812372012372,0.027602554480266796,0.6869478845478845,0.01946028226648119,0.6249790785790786,0.019039223508063526,0.36470037710037717,0.02715889281465395,0.33498761418761414,0.028082325739309976,0.09943900423900424,0.02000986053520542,0.36089100929100926,0.028403560398325874,0.19362547002547004,0.028866629967387248,0.18594252834252833,0.029669860374474135,0.18657643857643857,0.028399263588498383,0.19077742437742437,0.028515568498931006,0.232776055976056,0.07385381771873889,0.15408635308635307,0.10087114843898498,0.1936427472427472,0.1404510423720491,0.3430058634058634,0.11307977128279179
20,3,spim,0.5247813507813507,0.021750120964653844,0.06813191373191374,0.02918078685614206,0.5242217266217267,0.016962426983445404,0.4760877224877224,0.024429565149667966,0.29304750744750746,0.019550072525488255,0.13851243171243172,0.02142092144725681,0.1991997455997456,0.020943064351943624,0.3235968475968476,0.029772069691558718,0.22442771042771043,0.032323394321776236,0.1322835830835831,0.03280630944711022,0.223411457011457,0.03433506612388207,0.28574991974991976,0.03172607613860977,0.47204701244701247,0.02460686759132412,0.6104455532455533,0.021212123975695867,0.33965710925710924,0.027430707579153796,0.2192807696807697,0.0307621572284052,0.31706424986424986,0.023380284844010314,0.19146543306543312,0.022580248445131054,0.14816492096492095,0.02494123251059752,0.39548707748707745,0.022868671462286425,0.014445856845856846,0.026962374219174426,0.012112347712347713,0.026962945520877368,-0.013945066345066346,0.027969911699948505,0.01796675636675637,0.026600863481121093,0.34741885621885626,0.13293839306112412,0.23019741619741615,0.15342399041388385,0.31561097641097635,0.15232166567135072,0.36181149661149664,0.08817210834174609
21,4,spim,0.4855665907665908,0.022377844619240275,0.04148449508449508,0.024605655447034046,0.545875835875836,0.02200929560220547,0.35088092688092687,0.021569521567870713,0.47688358008357995,0.013764004493942886,0.2588981792981793,0.02781662990255264,0.4221965913965914,0.01778880373962069,0.34578186738186734,0.029370026474741507,0.2883113967113967,0.026905981473111802,0.19376743856743855,0.031094065146208435,0.2978295314295314,0.026935353849652136,0.3464954528954529,0.027205490969786434,0.29706585786585793,0.02956555624043255,0.567780808980809,0.020631732069781174,0.09976420336420336,0.03257618195811208,0.03323305523305523,0.03439960618978904,0.32656718656718653,0.024023113355599472,0.1282256194256194,0.02701530429102971,0.21222812982812983,0.016328481238106318,0.4308619152619152,0.027118799379667567,-0.014489307689307687,0.022033493800629512,-0.07298229578229579,0.026598356191707098,-0.017828629028629032,0.022111790236748276,0.023000747000747,0.019789956378805165,0.4169205225205225,0.0949062895866981,0.2908186134186134,0.1586717923444061,0.4219673195673196,0.10527024491942909,0.3477194157194158,0.025437080187911045
22,5,spim,0.4197813897813898,0.01855040513010033,0.0558008058008058,0.02677842812451912,0.4698160902160903,0.020839614788420623,0.32086292446292447,0.022359941353152796,0.6328937944937946,0.018701564922347248,0.230216845016845,0.018350934861776674,0.6456580836580837,0.016096577110749792,0.7084902892902892,0.018960327250525672,0.2532488448488449,0.028962239560787764,0.10367559767559768,0.03242049372919753,0.2712357984357984,0.028291563193374208,0.3479328947328947,0.02745487105603605,0.12664754104754106,0.032719647597509616,0.33141533301533294,0.0285383651539827,-0.005051754251754251,0.03312419725980096,-0.03257512937512937,0.03210672033984819,0.38716244116244114,0.0254095713498811,0.07464544824544825,0.0231254516906154,0.3273921405921406,0.025927496138036892,0.5315945999946,0.027258634182483567,0.06168040008040008,0.02858987669604182,-0.02924527244527244,0.03007116647738256,0.06019129819129819,0.028780520899986128,0.13370617610617613,0.027783760996705754,0.43530800970800965,0.1595318230368621,0.2826028796028796,0.19823613026528164,0.4622366574366575,0.157048880196525,0.45909536949536967,0.18110297938561093
23,6,spim,0.20326230646230642,0.022950188291095585,0.2636870144870145,0.028095759904526847,0.10003830883830885,0.021591733452065935,0.13424717264717262,0.02017038504227275,0.5965629925629925,0.029375190755977488,0.23432641472641472,0.03384241767799808,0.5330507162507162,0.0198219318101414,0.571642478842479,0.025748837751177117,0.4021504693504693,0.03150860089121765,-0.040046762846762854,0.03623258377544031,0.4145484221484221,0.028122120431272705,0.5268713208713208,0.020069889874441582,0.1353797433797434,0.027199638387194143,0.19153672633672636,0.0303922689789063,0.0536985776985777,0.029654063180044633,0.055140199140199145,0.03410241740764415,0.4430851382851383,0.025623381972631903,0.386796999997,0.02206128938031959,0.29731806451806453,0.022194389360365288,0.3413531981531982,0.0273915487263555,0.20367659007659009,0.036298823017718536,0.19053334053334053,0.026468072722954025,0.12415204015204014,0.039706671205955654,0.15436426636426637,0.040271812447092936,0.4006585894585894,0.16556092515034945,0.2766570724570725,0.19778583938166047,0.3492124824124824,0.18721002317224622,0.4109203241203242,0.2009886428548529
