layer_idx,func,mean I,mean S,mean T,mean F,mean C,std I,std S,std T,std F,std C,checkpoint
6,spim,0.0036708930317526102,0.2040555480384596,0.267848036705178,0.5111522260088258,0.013273296215783784,0.002740572777057019,0.023921091162751644,0.018884242965938436,0.02720468486027265,0.001432221545861695,3000
0,cosine,1.0,0.0,0.0,0.0,0.0,1.4301405934420106e-16,0.0,0.0,0.0,0.0,4000
0,l2,0.0,28.62397314932309,28.62397314932309,28.62397314932309,28.62397314932309,0.0,1.1676683186377605,1.1676683186377605,1.1676683186377605,1.1676683186377605,4000
0,norm_ratio,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000
0,spim,1.0,0.0,0.0,0.0,0.0,1.4301405934420106e-16,0.0,0.0,0.0,0.0,4000
1,cosine,0.6162640309565448,0.19200503532895513,0.44321582551465516,0.5914482188681539,0.0008434679630627262,0.05272315003068232,0.07229340977233345,0.0742568163936301,0.0768477693253237,0.0017583534468168102,4000
1,l2,17.970505718614255,22.196104192011756,20.178725738671186,18.226638871848355,23.30578033966634,0.983681079810659,0.4126042761722535,0.8467195854650845,1.2032301152493856,0.28817184016418446,4000
1,norm_ratio,0.7376055956776888,0.26325516271402377,0.4251391166506628,0.5032208109751811,0.2540226536939611,0.07183243213108645,0.039789342058495165,0.06400744849980562,0.03363077326141201,0.050885746979130696,4000
1,spim,0.4566110543472763,0.0515948219604623,0.191963765416188,0.2996068417615486,0.00022351651452466722,0.07260177709973417,0.022700677295867458,0.05783741254316711,0.056489831236571225,0.0004190430493570679,4000
2,cosine,0.36952507845346094,0.29279065551956734,0.5410060386731582,0.7790682923092371,0.007685536327718772,0.061359312998939576,0.07591773679792083,0.061433891966015605,0.05046488817407605,0.006119064477100531,4000
2,l2,21.079969758564825,21.65207967615222,19.144924953648786,14.364627005266517,22.858263594339792,0.6186650759095081,0.49671003353222265,0.8684357020631542,1.262349125493287,0.13660449752642437,4000
2,norm_ratio,0.41942313004197973,0.2782853959219834,0.4454843877381828,0.6625894509649123,0.14095177190273267,0.0620808655503163,0.044241793920477966,0.07269141952861694,0.03572811807508161,0.04146048780657689,4000
2,spim,0.1560009539909141,0.08210049166841812,0.24356788898046883,0.5172890444964829,0.0010416208637158187,0.03892704829995999,0.026532451410591795,0.06177358858082589,0.054495376646118414,0.0007565132792145453,4000
3,cosine,0.2261203190235899,0.27843362781447273,0.6276386077861226,0.8072101548621065,0.01906212785358764,0.06438648860982614,0.05934443564723814,0.036392234968900455,0.040141776852248345,0.02650764170034287,4000
3,l2,22.04921206289962,21.724163287977888,17.885740859803928,13.547629016029058,22.67379289726169,0.35118407353014824,0.3870120932163773,0.6135466852480033,1.1087102037177188,0.05351783956721608,4000
3,norm_ratio,0.2251924712526444,0.27150474896341337,0.49310489978314875,0.6937081505552398,0.0662221049532104,0.041271334618729734,0.04379337148893853,0.051458726416975804,0.03316083053063068,0.03174351762509009,4000
3,spim,0.051411077666012335,0.0768874576019383,0.31019509855418376,0.5607621911417313,0.0007441750361340693,0.01912173277552812,0.024777850855101983,0.04322793722308707,0.0485219939588901,0.00041448279563363854,4000
4,cosine,0.15505260873647211,0.3166418941316297,0.6435990521147568,0.8203806333490127,0.11651339323493655,0.073141465364744,0.060669357213308385,0.034204990008252625,0.03780134664983907,0.08782737524784515,4000
4,l2,22.384808151995202,21.48521828538225,17.698465412671347,13.18739482277399,22.615198006928733,0.21190766009782885,0.42230795126322873,0.5657824134204807,1.0584457045597613,0.018533830988588483,4000
4,norm_ratio,0.1211370817731829,0.27896052477418715,0.4885069339194176,0.7003764226351563,0.02284427969603857,0.024312086930827575,0.04367377176839154,0.047840664540072034,0.031910263127834154,0.01593135670536834,4000
4,spim,0.01897307908866003,0.08955817325014363,0.3147095359314685,0.5750964202274843,0.0016627915022433565,0.010323867193525075,0.02668959978445185,0.03807371494042758,0.04433183056328246,0.0004983372793314197,4000
5,cosine,0.14094993808999814,0.39866115568355864,0.6655370883251391,0.838255489403394,0.20950313337315365,0.10492033282898434,0.047258272755843045,0.028052905229450923,0.041037700565946224,0.11946520004180995,4000
5,l2,22.509107484737445,20.91926787040106,17.58916071205903,12.82626955587835,22.581149349718235,0.14789501034889288,0.3632345550642034,0.4573920500807118,1.1584609542563935,0.019310290329695338,4000
5,norm_ratio,0.05790680975596759,0.29389116020101086,0.4560945665813739,0.6760171949037196,0.022734751354632,0.012664942982055989,0.04016864720175633,0.0466048532187451,0.026447008142525708,0.014081690092215953,4000
5,spim,0.008133431164525817,0.117524044686577,0.3034911688263065,0.5672618104850897,0.0035895448375007338,0.006579008584299422,0.022934039217030442,0.03329964932877391,0.04342044135359018,0.001030087755842164,4000
6,cosine,0.1555596708153678,0.6480990011608317,0.720178361628658,0.8815991626846744,0.4242933617646438,0.10365986022326852,0.05041907772998998,0.036214966005915145,0.02746330528298162,0.08643340661630561,4000
6,l2,23.236200572694916,19.435681319336478,18.19581128381317,12.932605812025555,22.986407614857953,0.07247152342449754,0.5234671561482663,0.39264415265077407,0.8030034052830464,0.03993150748063036,4000
6,norm_ratio,0.024128956564695884,0.3087451280384762,0.3648806583072908,0.5886522609763146,0.035672646593667534,0.005606376410966007,0.03045920595161671,0.0301271238842436,0.02450213899693223,0.008124034495208767,4000
6,spim,0.0036158737690845945,0.2003361283863142,0.2623149156243382,0.5191333096089843,0.014599772611278622,0.002575504769657865,0.02657873477743253,0.019753988732989416,0.030141296422061925,0.0018143649234227501,4000
0,cosine,1.0,0.0,0.0,0.0,0.0,1.4370164759652415e-16,0.0,0.0,0.0,0.0,5000
0,l2,0.0,28.946518106541724,28.946518106541724,28.946518106541724,28.946518106541724,0.0,1.4151484298638897,1.4151484298638897,1.4151484298638897,1.4151484298638897,5000
0,norm_ratio,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000
0,spim,1.0,0.0,0.0,0.0,0.0,1.4370164759652415e-16,0.0,0.0,0.0,0.0,5000
1,cosine,0.6158274579302172,0.17301652237668855,0.4497086442030267,0.6357616834346491,0.0014409422502068077,0.051143423788634665,0.07313539006478026,0.07214852751062154,0.07576055162996022,0.002406862910855355,5000
1,l2,17.849242625040883,22.22423714894325,20.082285921893256,17.47077567173801,23.158332993348584,0.9445600063985099,0.39543825654528864,0.806997725867053,1.2749773286071628,0.2705686574747092,5000
1,norm_ratio,0.7033688736266425,0.24624819694793643,0.40635946376873294,0.5254604937264978,0.2385169390848066,0.07334312541751543,0.03908896531617403,0.06049174965855355,0.03138699375924702,0.05088315097075607,5000
1,spim,0.43474187745187437,0.04346591405588124,0.1857236364659669,0.3357016816254303,0.00036689040084705637,0.06832111355544361,0.020936399533800085,0.05315862251482313,0.05602032724634471,0.0005516716238763419,5000
2,cosine,0.36859877952437226,0.26606878370326753,0.5442445891625598,0.8007919978579217,0.010191000061897073,0.06311123531647522,0.07465902747040284,0.060404541997371275,0.04298793843140633,0.008549977226514356,5000
2,l2,21.05524367082227,21.81079861110339,19.14154633845182,13.766700281411829,22.80669746381888,0.6025813235730081,0.461079284136348,0.8364094526671527,1.1603808436923326,0.11632085658240832,5000
2,norm_ratio,0.39268985290818187,0.2641475053740995,0.4293882954835224,0.6809965180949669,0.12985246359247984,0.059371190093457545,0.04177134348634483,0.06537675389567506,0.034153991920400216,0.038214792372101236,5000
2,spim,0.1456505552449039,0.07106996402881567,0.23590042840662334,0.546095676204512,0.0012833761151449384,0.03701373042454753,0.024833036614450212,0.0562772430046892,0.04907758626743138,0.000986806409903507,5000
3,cosine,0.22245938790671313,0.2744008000188919,0.6255894787996525,0.8219639830133688,0.024653874396290874,0.06351026732151525,0.06171753734140511,0.03662537816076799,0.03586233489019224,0.02858964939513364,5000
3,l2,22.062867170611405,21.748085161981763,17.97577532346097,13.111455692389447,22.652149246323546,0.32172127078237506,0.39133195170416035,0.5825064412391104,1.0444352847995266,0.04400457030077833,5000
3,norm_ratio,0.20639088520158644,0.2643265246794709,0.4775612574941654,0.7046879913462806,0.06091314326620521,0.03772404544389215,0.04054114623482721,0.048209276529609296,0.032598844197774327,0.028021000436959955,5000
3,spim,0.04640021744215117,0.07357080465117341,0.29921045257616685,0.5798221656709058,0.0009963596596026052,0.017549525182789058,0.0232550156871864,0.03904090294579443,0.045018309677204695,0.0005136384158463958,5000
4,cosine,0.15424020262514193,0.31212621672783175,0.640142435506497,0.8259666987865804,0.1272872589612992,0.07456420552555948,0.06405309058440713,0.032355222867211285,0.03487629094935073,0.0849107453340081,5000
4,l2,22.39027687245269,21.510948983244784,17.79694951264828,12.993957046718426,22.60354705455671,0.20272112276677673,0.43893577533063793,0.520367260869004,1.0068215905530333,0.019359976117197128,5000
4,norm_ratio,0.1110316278906107,0.27831285895305363,0.4771398129656284,0.7100040521713785,0.02316816403082858,0.022346012268284268,0.04108849431752324,0.045194045014845585,0.031167871267771707,0.015120603338252752,5000
4,spim,0.017389099891219426,0.0880559335541458,0.3056541244223113,0.5868614990101219,0.0020393431222013674,0.009898933400528198,0.026329561038052778,0.03503570893276504,0.041990435167408344,0.0006285092145689539,5000
