index,layer_idx,func,mean I,mean S,mean T,mean F,mean C,std I,std S,std T,std F,std C,checkpoint
6,1,norm_ratio,0.5088135381818342,0.14472008333573383,0.3096734764480773,0.6352696046309897,0.1970179044794153,0.0853223218815264,0.036543202300655844,0.059380770151968514,0.07109206611891611,0.031127665242880548,54000
7,1,spim,0.30968137476888213,0.016596608819215226,0.15122827863397342,0.49850644516510473,0.023987292612824278,0.08624517539580318,0.01620308046096604,0.039852768656453104,0.10856527790174358,0.007249120543438503,54000
8,2,cosine,0.360082076140952,0.20212967609289478,0.532113398378452,0.8115611348228614,0.16610790995202127,0.0893748538176547,0.10370566249368343,0.05859564123140148,0.07976585227901467,0.034220409132645534,54000
9,2,l2,16.033081955937313,16.75260658105883,14.700992995115378,9.867720478714826,16.97925039182526,0.5068398617528763,0.5358854563562963,0.613748971325632,1.8710191280893698,0.2652290150676461,54000
10,2,norm_ratio,0.26074079427834956,0.20090302600468474,0.39791365242416504,0.7346784514879372,0.24738831576344292,0.07759360434583638,0.04618209043960367,0.08300280349689412,0.06528866424744229,0.04458404872755495,54000
11,2,spim,0.09936546934854637,0.0439442326478464,0.21444942159952465,0.6008132914417655,0.041427584962316924,0.04974681432007272,0.03205659462003362,0.06179595768608405,0.10685536131094873,0.012450390952518129,54000
12,3,cosine,0.19610617388862606,0.2179916912376224,0.6108205531307818,0.7919953297067601,0.1512898712163783,0.07653312852422912,0.09769704524604628,0.05938694696181618,0.06019554897409322,0.03503478744660253,54000
13,3,l2,17.686555676212276,17.548117232391636,14.439401501624678,10.918848917395069,17.927895954619363,0.22558912539472478,0.5415343363100528,0.7388399664853509,1.4061670244583822,0.2980200823325352,54000
14,3,norm_ratio,0.12739262812618987,0.20990470113731802,0.4743317787256173,0.7442217560579737,0.2631139299203129,0.04374743660660902,0.037729653200480065,0.06835107742375683,0.05315393467061954,0.037226944726270486,54000
15,3,spim,0.027097912538324328,0.04823209725420877,0.29257364003389297,0.5918817548564334,0.04021459531714047,0.016733003409057645,0.029760255814442606,0.06450377337349149,0.08161487505047431,0.012512835541571087,54000
16,4,cosine,0.11753596333591691,0.16235768810778145,0.6204149968757126,0.8186686261583445,0.18546961632300574,0.07970590514670715,0.11969697004189099,0.05163150006443905,0.04275949185553019,0.04684457657310311,54000
17,4,l2,17.941509715812376,17.773513918981635,14.366393244377381,10.405891458934336,17.83214324387322,0.20408710422289045,0.5653991387714444,0.6702458650365484,1.0719530694734618,0.3406318063453287,54000
18,4,norm_ratio,0.05919431503774681,0.20418492990389123,0.47780266525255916,0.7365224157897512,0.2870436914255498,0.023061433223167352,0.03574300873723097,0.058022995116091755,0.04533042928545535,0.03149743335228053,54000
19,4,spim,0.007820255620915793,0.036156449765412754,0.29822433814329957,0.6043238075469214,0.0534751489234504,0.006567989952900406,0.03363219441863754,0.05395150596544739,0.06349739892668084,0.015242410363908037,54000
20,5,cosine,0.11425774333984363,0.3003957903587444,0.6017649993198568,0.806742468447132,0.2509836200107516,0.10805517766668862,0.11358517404073597,0.05443133092287047,0.05556579721794579,0.12073915192337606,54000
21,5,l2,19.77132736854253,18.92466221039601,16.15960614367491,11.828244703875033,19.281232598874542,0.4362354865875433,0.5329083308248064,0.9013991895708452,1.3776235542419115,0.5392938580645146,54000
22,5,norm_ratio,0.028601831321847165,0.21570496958083563,0.4460817082194498,0.709128673457779,0.34404762467627664,0.01183914268254671,0.051333572883036895,0.0663289586713845,0.059302824942800064,0.038845267003480254,54000
23,5,spim,0.00357696710170164,0.06833910264730413,0.2694680552070414,0.5728658057428941,0.08575006930105852,0.004016300656370631,0.04223120302881187,0.05064630015368145,0.06856509813629694,0.040501764748710166,54000
24,6,cosine,0.09973842682070637,0.46671128388256655,0.6766601420797801,0.8114425961440503,0.328479744024246,0.08474376225066929,0.11560119155699682,0.07350348834364524,0.055641776090230397,0.10135932047072478,54000
25,6,l2,30.412913253964035,27.41156974009183,23.750391355918904,18.868648413402422,28.904035846818985,2.7034971639097716,3.412570108628206,2.424763151221582,1.9284589687169797,3.2633826221979367,54000
26,6,norm_ratio,0.01517977067067222,0.28988390985357637,0.4235627646541053,0.596969753382687,0.25660167686757346,0.006906700226430655,0.09532304382241123,0.06296756738789518,0.06504976157508058,0.03032400427620744,54000
27,6,spim,0.0016258341343206777,0.14178789190026034,0.286700377821207,0.4851966324262978,0.08468926371791408,0.0018045725354634025,0.07671118128513518,0.0499814620274199,0.06882701125509877,0.028406819879245506,54000
0,0,cosine,1.0,0.0,0.0,0.0,0.0,2.6640674891405705e-16,0.0,0.0,0.0,0.0,55000
1,0,l2,0.0,34.74654542187723,34.74654542187723,34.74654542187723,34.74654542187723,0.0,3.036806747167934,3.036806747167934,3.036806747167934,3.036806747167934,55000
2,0,norm_ratio,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55000
3,0,spim,1.0,0.0,0.0,0.0,0.0,2.6640674891405705e-16,0.0,0.0,0.0,0.0,55000
4,1,cosine,0.5989796908268397,0.10360659758259005,0.484653135535565,0.7755809641991311,0.1253837448729212,0.07842900116421066,0.07617275768267916,0.07022571499231565,0.09798645146375709,0.039815667940802234,55000
5,1,l2,13.917867668083629,17.259257148471622,15.485191715063243,10.99468188386806,17.276753901743998,0.8671178602678771,0.43260644747976906,0.5533251699823538,1.7926794762631935,0.3236429763384722,55000
6,1,norm_ratio,0.5074298681172948,0.14451059388915644,0.309388430463904,0.6356575833353729,0.19706733912380067,0.08532449611913093,0.03622772809360308,0.05938909679189028,0.07090010902306625,0.03136181725090094,55000
7,1,spim,0.30901617677560456,0.016558909324592197,0.15104856629219224,0.4991145636783037,0.02426178392930712,0.085894691567978,0.016150987941324035,0.03984219362830698,0.10826174528219804,0.007309361533984561,55000
8,2,cosine,0.3602887392044987,0.2017222042181759,0.5328805668296439,0.8111024442373966,0.1671163187823462,0.08911312756015878,0.10417682124947583,0.05862268254812188,0.07966464065122923,0.03446660107777142,55000
9,2,l2,15.989315713925365,16.707633478871347,14.6527723604473,9.853297807149158,16.929656785246276,0.504221551587469,0.53709894502831,0.6150491976670379,1.8604245950602767,0.26518237577677667,55000
10,2,norm_ratio,0.26029708210833374,0.20145379083196516,0.39838596281502214,0.733974900199335,0.24826636515622405,0.07748397385767958,0.04620479259028326,0.08298311644189936,0.06536572599415642,0.044645337942531525,55000
11,2,spim,0.09923386468932126,0.04400261549716311,0.215030476344437,0.5999092277450904,0.04182381572398801,0.04959702796197572,0.032182954910291696,0.06196264425714428,0.106800477630529,0.01256379985884557,55000
12,3,cosine,0.19577731971829349,0.21804495514649574,0.6119323253934761,0.791698111946759,0.1518927419916914,0.07667658692403413,0.0974525597624965,0.05938251398264378,0.060314161256978145,0.0349113102167235,55000
13,3,l2,17.646233009812743,17.507198154577505,14.393023846941432,10.900573097253965,17.884766371527558,0.2257071068924339,0.5387795145251243,0.7392430247721558,1.4047226800250943,0.29834223314675695,55000
14,3,norm_ratio,0.12707481310357063,0.21004144919935466,0.47455261902930107,0.7433667309434465,0.26400481065874226,0.04370107787276211,0.03758893002171732,0.0684548720501167,0.05342200389381816,0.03739668800200448,55000
15,3,spim,0.02699391916771508,0.04824550826333765,0.2932368864762379,0.5910053465201522,0.04051833957255696,0.016702924178130373,0.02963168677893263,0.06462912741925177,0.08187455525892488,0.012575280490638592,55000
16,4,cosine,0.1167934651182385,0.16068150848794613,0.6203797863578032,0.8179612515371836,0.1856798138183224,0.08010357869322604,0.11956761585499438,0.05185335039360441,0.042835231169542236,0.047517829072416126,55000
17,4,l2,17.90276519049982,17.741011841598475,14.331999854916603,10.399412578898513,17.796311767134217,0.20434370471184185,0.5616002668010017,0.6730645112510623,1.067860743041235,0.3448609712020893,55000
18,4,norm_ratio,0.05912652569725943,0.2040932225375907,0.4786497073710458,0.7364507695577467,0.28939806412181945,0.02308353054662966,0.03550628750537439,0.05801096082909505,0.045482352030508634,0.03173374023646354,55000
19,4,spim,0.007772629796121964,0.03576365036780412,0.298746179562075,0.6037504098830238,0.053967130390974956,0.006564314181713683,0.0334899642308224,0.0541064389802899,0.06362294756937868,0.0155050057365915,55000
20,5,cosine,0.11311128540793593,0.2970262712733858,0.6007410803531694,0.8060028886782122,0.25042686271876946,0.10861875058340367,0.11399381127516729,0.05456399353923747,0.05558659135000748,0.1229121845054306,55000
21,5,l2,19.75181304535848,18.922042934741423,16.151720666763083,11.832171358500673,19.27452901870702,0.4469394050707453,0.5295929653116056,0.9096007050407334,1.3758869812331014,0.5599120217565059,55000
22,5,norm_ratio,0.02857120091765,0.21468407586895139,0.4467338265570076,0.7098298759449826,0.34931140389692966,0.011853855125439156,0.050949830010481784,0.06620948334405329,0.05981064059304672,0.03927240987104236,55000
23,5,spim,0.0035406627247363868,0.06728898063185722,0.26940819380374714,0.5729146929948354,0.0868474698448236,0.00400061869130581,0.04194374312330029,0.05058889785371503,0.06891848619156582,0.04180468632039846,55000
24,6,cosine,0.09934525059028568,0.46205143283375116,0.6776117945318721,0.8110380385264814,0.32739730428242736,0.08439459469447765,0.11605204504487326,0.073111175890371,0.05575459043925586,0.10155244447668306,55000
25,6,l2,30.49678885482175,27.544641092947913,23.78084230180692,18.924033940318356,28.988943224518927,2.760642397980438,3.4595203091871776,2.4510279802544592,1.946138717351016,3.32591531845534,55000
26,6,norm_ratio,0.015225511685391295,0.2875184260519158,0.4253917180675122,0.5974202705511082,0.2592514891420166,0.006917882774693179,0.09495934089694329,0.06299782358980394,0.06496154095269605,0.03096694178995618,55000
27,6,spim,0.0016264073194565813,0.13941710255708634,0.28833912036422665,0.4853342846306955,0.0852830851285348,0.0017990774951952835,0.07636334101290027,0.05001452193718292,0.06889429343696479,0.028773061357273352,55000
0,0,cosine,1.0,0.0,0.0,0.0,0.0,1.833546178499226e-16,0.0,0.0,0.0,0.0,56000
1,0,l2,0.0,34.70929749681077,34.70929749681077,34.70929749681077,34.70929749681077,0.0,2.999249807820991,2.999249807820991,2.999249807820991,2.999249807820991,56000
2,0,norm_ratio,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56000
3,0,spim,1.0,0.0,0.0,0.0,0.0,1.833546178499226e-16,0.0,0.0,0.0,0.0,56000
4,1,cosine,0.599116989431757,0.10436191866797552,0.4842730112586139,0.7765613387862016,0.12696155992787975,0.0775428927473301,0.07630021160287434,0.07016445091551234,0.09719080786500855,0.04022465587266233,56000
5,1,l2,13.887323274125128,17.21553112246721,15.451573776683775,10.952146774828066,17.229503265543546,0.8564898085916428,0.4314835561272807,0.5498291924605233,1.7823271555622269,0.3232892658964973,56000
6,1,norm_ratio,0.5058386473749853,0.14433866618047775,0.3089601929172305,0.6361249991322407,0.19685426387460717,0.08516669653302361,0.03598525631870026,0.05936240773509489,0.07057770916516719,0.03151659896096338,56000
7,1,spim,0.30808149791702444,0.016641663511776268,0.15071726860519194,0.5000178016786956,0.024541768287311607,0.08533247307764656,0.016125039718362193,0.039820015073624225,0.10771774235597592,0.007388271184413752,56000
8,2,cosine,0.35932722333063166,0.2015042858616294,0.533947935929168,0.8108864746829592,0.16777523704522443,0.08848923481424051,0.1047548073099458,0.05844764540736002,0.07943576549547739,0.03442043902476948,56000
9,2,l2,15.953706264097539,16.663138217872966,14.600983236336882,9.833987428270689,16.88241969434781,0.4988569296917154,0.5371494286998556,0.6168509499411413,1.8490508403664159,0.2647580964748665,56000
10,2,norm_ratio,0.2592714315578,0.20163036303100323,0.3995963800930622,0.7333539724783514,0.24885127942114899,0.07717815749413533,0.046151062656727554,0.08302904716292775,0.06535243402459602,0.04470628032096537,56000
11,2,spim,0.09854894949038667,0.04400790410883799,0.21613518139679183,0.5992386595054784,0.04206930549850494,0.049157320666288265,0.0322589469942437,0.062212822727727976,0.10661385417630803,0.012552301650844444,56000
12,3,cosine,0.19512283299156263,0.2187705341111549,0.6135584988451652,0.7901384108308549,0.15284698175218564,0.07656883071746068,0.09718417845272073,0.059426925163846726,0.06078877611934834,0.0349033232425653,56000
13,3,l2,17.60568001241407,17.46293358542455,14.336032437640078,10.909456400561035,17.840428515809332,0.22576200742036254,0.5371251432566516,0.7436270410918067,1.405566485494066,0.3008724369596886,56000
14,3,norm_ratio,0.12680852591263878,0.21050105443312314,0.47604904590032276,0.7418980966383414,0.26547209279562645,0.04363547690441193,0.037436094894989926,0.06875891619227208,0.0536916799668508,0.03758238149714568,56000
15,3,spim,0.02686020703159338,0.04846036021005451,0.2949590813417042,0.5887261745966993,0.0409941768199485,0.01664564065023853,0.02952577864406613,0.0650975961266809,0.0823012747184772,0.012657522271046662,56000
16,4,cosine,0.1163104911168741,0.16042430545985983,0.62068668950457,0.8168523945259365,0.18606992363795846,0.08044781937074558,0.11912329863280179,0.052169450590941184,0.04295110961047804,0.04830973216368573,56000
17,4,l2,17.865482297641105,17.705707399909116,14.294318968744918,10.4049588794612,17.762076880576302,0.20360762937714136,0.5569842928681166,0.6777607363015173,1.0622542087988467,0.3488565849924305,56000
18,4,norm_ratio,0.059082052712322794,0.20423035641246498,0.47974946671879043,0.7358229975783084,0.2920126679364524,0.023043569184674494,0.0352554094897467,0.0580236256938947,0.04558903597266137,0.0318309538199342,56000
19,4,spim,0.0077514554927346655,0.03567526368626986,0.299600929799468,0.6024198806724027,0.054552470349124645,0.00658542253606287,0.033321408715309246,0.05440679805897611,0.06362398913694235,0.01577652879877382,56000
20,5,cosine,0.11289482832161236,0.2946291021775891,0.6012717555241792,0.8051283516100246,0.25195125035930516,0.10868575324177687,0.11407642902506455,0.05473982804163668,0.05533761956860376,0.12461740075431832,56000
21,5,l2,19.74119989006165,18.92488261158495,16.136720825451004,11.85064548616992,19.264326879466545,0.4624357272986848,0.52758943637087,0.9222401445864788,1.36596471865207,0.5764246177509047,56000
22,5,norm_ratio,0.028535947646828454,0.2136916317953209,0.44682610515526733,0.7091881689677404,0.35450855590450875,0.011821057521374072,0.05039387494273475,0.06619583557795954,0.06017339596932155,0.03972053506820871,56000
23,5,spim,0.003538761477252631,0.06641623431434919,0.26971731363758134,0.57175806895023,0.08856962162058668,0.004020606762397512,0.04154552570657827,0.05070637267863595,0.0688064276129348,0.04280446389739017,56000
24,6,cosine,0.09935427991103662,0.45806203616041435,0.6786220533584596,0.8107302047504173,0.3280708787525254,0.08348178797318218,0.11575862817846119,0.0726515832450174,0.05553458947569951,0.10106157833342491,56000
25,6,l2,30.528000879617757,27.621747365908885,23.771489937275323,18.956100025134493,29.009517167117792,2.803923479387601,3.4829929845107457,2.4702185781247694,1.951194034742498,3.3688570935596167,56000
26,6,norm_ratio,0.015269693046075719,0.2856355122991895,0.4269800894597664,0.5970347674445698,0.26175069280790325,0.00691246856908185,0.09452717020692974,0.0628604790874254,0.06446359967191322,0.0315163005759834,56000
27,6,spim,0.0016392924084359015,0.1374132224904903,0.28984987289486314,0.4848177092193042,0.08627990298690626,0.0018127310304457216,0.07589887591114605,0.04996559554578213,0.06833732373225343,0.02897930162696593,56000
0,0,cosine,1.0,0.0,0.0,0.0,0.0,2.3018954367860176e-16,0.0,0.0,0.0,0.0,57000
1,0,l2,0.0,34.670409843528404,34.670409843528404,34.670409843528404,34.670409843528404,0.0,2.962554625061105,2.962554625061105,2.962554625061105,2.962554625061105,57000
2,0,norm_ratio,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57000
3,0,spim,1.0,0.0,0.0,0.0,0.0,2.3018954367860176e-16,0.0,0.0,0.0,0.0,57000
4,1,cosine,0.5994207300700466,0.10532379751950467,0.4839003850094984,0.7768161450671811,0.1283164369300027,0.07686415138139074,0.07638770174273815,0.07017895816975687,0.09705147834928228,0.04088098977953866,57000
5,1,l2,13.853210468362173,17.170984329257255,15.416920471881681,10.920813499029588,17.1830911886608,0.8503916675247835,0.43052354264760834,0.5465561735236767,1.7779698681352034,0.3237058510809833,57000
6,1,norm_ratio,0.5047237384099785,0.14431918416207862,0.3088194863510354,0.6363851561762414,0.19672519606843059,0.08534765048393213,0.0359294603605009,0.0593501601105242,0.07031097463064448,0.03170880699171857,57000
7,1,spim,0.3075613807307873,0.01679017229739799,0.15051895340881857,0.5003485299285769,0.024780963634418975,0.08520649049056671,0.01616391191957423,0.03978979546863274,0.10749403706522137,0.007498961331603413,57000
8,2,cosine,0.3585816746948519,0.20160168349426652,0.5354815802302929,0.8103681060395311,0.16839539779057808,0.0881700744219861,0.10463657974601837,0.05819313870660717,0.0793276009829279,0.0344503274988303,57000
9,2,l2,15.916266152586214,16.61878828899448,14.547084229027373,9.821992526934029,16.835983470422338,0.49584965759098015,0.5348372233308141,0.6166364494710861,1.8369756309078626,0.26562411834892674,57000
10,2,norm_ratio,0.25854672694438385,0.20177387165078864,0.4007132047332139,0.7326506763092625,0.24950965438656583,0.07704006260093335,0.045920287628314474,0.08289489597894233,0.06501110976140702,0.04470508556150274,57000
11,2,spim,0.09807808374112549,0.044022539069209415,0.2173261120739134,0.5982556165845682,0.04231764853118329,0.04892116121314297,0.03217889109202482,0.062266881581633425,0.10618000464984785,0.012546451171052717,57000
12,3,cosine,0.19456926991306664,0.21842193381768168,0.6153469956518159,0.7888016432052614,0.15353407415532586,0.07666573085841018,0.09695112942613296,0.059226897281267114,0.06105787994411135,0.034861485944566166,57000
13,3,l2,17.567978300396693,17.42637226399457,14.280901616559651,10.915820472674778,17.80049140981893,0.2258851842748294,0.5355519640346453,0.7439038515793194,1.4022564540964726,0.3025978155804396,57000
14,3,norm_ratio,0.12661232987546794,0.21082591381773338,0.4774242849328447,0.7406796949672987,0.2668383951934685,0.04359864992547154,0.03718456230880174,0.06876240663004032,0.05365335900848667,0.03768930755708942,57000
15,3,spim,0.026765090623759143,0.04840764025414095,0.29665455088890197,0.5867839339401462,0.04138878429305153,0.016613901952293383,0.029376083280584095,0.06524817096542802,0.08231808998808614,0.012723171201393737,57000
16,4,cosine,0.11608060694098672,0.1581255284551617,0.6218611492250653,0.8152022714735322,0.18692040924274572,0.08084885785316946,0.11844922887303462,0.05218025543042603,0.04319058879913346,0.04918580736824565,57000
17,4,l2,17.827582965498337,17.6778327045785,14.243780782077858,10.423270983782288,17.725338642357432,0.2046366421701959,0.5505323266175578,0.6809085371645455,1.058399588359646,0.35358346042267297,57000
18,4,norm_ratio,0.05909092553883482,0.20424455012753184,0.4819216120490562,0.7347046853130434,0.29480921574590846,0.023059916052078244,0.03483564965841439,0.058050944628718265,0.04561755687479025,0.031987140427300664,57000
19,4,spim,0.007742040726714908,0.03512185858448859,0.30153096401124335,0.6002957739524268,0.05530936272512617,0.0065890665326268204,0.03300473552173245,0.05466807448913382,0.06361538291310166,0.016084051330647352,57000
20,5,cosine,0.11226521627825395,0.2914335289909908,0.6000553539836799,0.803917532097945,0.2523129029452545,0.10900721813728868,0.11398324577467443,0.05472507927242789,0.05531585661753221,0.12648446205135544,57000
21,5,l2,19.727597898643843,18.928372919778464,16.134796301441675,11.87118426213022,19.26024158511591,0.47463471834781673,0.5245015008308384,0.9294407843174745,1.3620167260672307,0.5964590734383497,57000
22,5,norm_ratio,0.028560527826150137,0.21274180925937872,0.44799239810440494,0.7095363874075281,0.36023077674775683,0.011827258446768336,0.04975172266270376,0.06632625571441485,0.06058668644922465,0.04025368449620414,57000
23,5,spim,0.003529731621063306,0.06537663591702698,0.26987582688093864,0.5711634395738037,0.09005436600716717,0.004025893438740846,0.04105766208772178,0.0507305298629094,0.06885989210883285,0.04398898934908044,57000
24,6,cosine,0.09917137957346009,0.45510743395145575,0.6786176920483825,0.8099198016717966,0.32908000646567975,0.0825141435835037,0.11516780204291599,0.07204150367062782,0.05540550976090773,0.10080738981414657,57000
25,6,l2,30.58439572258544,27.710358083884223,23.797802949358257,19.01894341138952,29.050948643634683,2.850248721438768,3.5083292795469703,2.4931516276016095,1.95693390170547,3.4172551770538164,57000
26,6,norm_ratio,0.015360671444763057,0.2840540574058929,0.4288255322010116,0.5966585372057952,0.26454182402711945,0.006920833006594073,0.09377002894243448,0.06311606486676075,0.06400345321912392,0.032061324741751815,57000
27,6,spim,0.0016490569391908716,0.13579979512470833,0.2910989588394278,0.48399585260953926,0.08745633648713354,0.0018041156308939838,0.07530754639760667,0.05001535683081127,0.06772434271046657,0.029238098229497644,57000
0,0,cosine,1.0,0.0,0.0,0.0,0.0,1.8098571825535228e-16,0.0,0.0,0.0,0.0,58000
1,0,l2,0.0,34.627340979755004,34.627340979755004,34.627340979755004,34.627340979755004,0.0,2.927366829414731,2.927366829414731,2.927366829414731,2.927366829414731,58000
2,0,norm_ratio,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58000
3,0,spim,1.0,0.0,0.0,0.0,0.0,1.8098571825535228e-16,0.0,0.0,0.0,0.0,58000
4,1,cosine,0.5993693075612178,0.10608905630999332,0.48378751078999804,0.7777521225223298,0.12958875623631572,0.07614846252319392,0.07699450137387352,0.07025459715479752,0.09642565413354724,0.041353348031841645,58000
5,1,l2,13.826917905807155,17.129433652722977,15.383660513646484,10.879568701330811,17.13941419632562,0.8416705776266544,0.4312559871118479,0.5435636807890966,1.7690119271690756,0.32291697692175275,58000
6,1,norm_ratio,0.5029352608218489,0.14436343136059743,0.3084508368327322,0.6370078608569384,0.19637416849893677,0.08530734620912406,0.03597724755871214,0.05915366076435998,0.06989665836828356,0.03181466864706579,58000
7,1,spim,0.3064341717228193,0.016940490135039364,0.15029625652091777,0.5013505972955699,0.024978484325653662,0.08479884698123764,0.01635603422456458,0.03972859493722683,0.10695182951947327,0.007575664413711788,58000
8,2,cosine,0.358199992732334,0.20150339465754408,0.5371165676403367,0.8094779612014044,0.1692016924781473,0.08802514989472245,0.10462861142922962,0.057910132185492715,0.07936474179185128,0.034554430540588384,58000
9,2,l2,15.877046721897587,16.57551332775235,14.491490768455094,9.818247521469454,16.789444865509445,0.49482609938651073,0.5331111191508375,0.6171289904353074,1.826126543634267,0.2663702431233258,58000
10,2,norm_ratio,0.25789687192154953,0.2020169644264064,0.402189046493032,0.7316835285733262,0.25038698602120424,0.07701940681709438,0.04571821489723528,0.08280397680933049,0.0647205794257057,0.044816770594192194,58000
11,2,spim,0.09775107751830454,0.044019879923998785,0.21877149660316217,0.596801032838855,0.04265651311567927,0.04882128566507987,0.032132650707552994,0.062399818425141765,0.10587797627109005,0.012598965179970901,58000
12,3,cosine,0.19431457593429666,0.21751741740807948,0.6166028341360884,0.78780056313223,0.1538156316734759,0.0769802100231236,0.09713169312370105,0.059099039227332846,0.061326909084659674,0.03483304650835393,58000
13,3,l2,17.530437022259616,17.392704611508904,14.233103257044759,10.914511936479112,17.763145912793487,0.22578273567249119,0.5341692846907986,0.7432963131327114,1.399981338104057,0.3033329347790406,58000
14,3,norm_ratio,0.12640042703506105,0.2110277450452584,0.4785955719381549,0.7399113848618822,0.2680953776412884,0.043628170376307916,0.03703212023002413,0.06880210436910335,0.05365892755415442,0.037884068761710285,58000
15,3,spim,0.026708036349795457,0.048217964106997475,0.2979669395843365,0.5854442480231351,0.04166281193573524,0.016633605621179316,0.029302223400115256,0.0653318207457673,0.082376755601846,0.012795340246972884,58000
16,4,cosine,0.11571093848307247,0.15614525987864492,0.6224883234352029,0.8144512599762619,0.18774054333204013,0.08126846264308095,0.11789745375697841,0.05207374332971319,0.0432093165712166,0.05010453537625002,58000
17,4,l2,17.792053030746292,17.64978805943663,14.2046598421427,10.421280480120627,17.689527887744234,0.20491744165924225,0.5432110916896518,0.680608160293626,1.0518016248812507,0.35679772190455805,58000
18,4,norm_ratio,0.058959771233455076,0.20364210883576445,0.48306702086431347,0.7341328193689363,0.2970035089843412,0.023044385658826803,0.03444189719761396,0.057857624195025034,0.04536292522229989,0.032097752767007305,58000
19,4,spim,0.00770196248285262,0.034558576121758985,0.3025320528417963,0.5992579980598542,0.055949410493737715,0.006573338479570558,0.03268931607412164,0.054574309075109774,0.06324290006562529,0.016387483484886212,58000
20,5,cosine,0.1113682245897669,0.2889633413377486,0.5990992176258612,0.8028127425558406,0.252463040487545,0.10945831214727347,0.11433565632065289,0.05500115188179903,0.05548950335120108,0.12835257003017148,58000
21,5,l2,19.714450145203084,18.927978490852407,16.130825596778458,11.889190133597179,19.257963342414747,0.4847664193943815,0.5243005056130006,0.9389460313071073,1.362311355687131,0.6186051062556451,58000
22,5,norm_ratio,0.02850946415307849,0.21190322009145177,0.4489372654621988,0.7096923736411695,0.36581338869106717,0.011821587880969991,0.04946907143635359,0.06640095729603789,0.060920174757144965,0.04094073621655184,58000
23,5,spim,0.0034968569948069816,0.06456247476901979,0.27001392325748463,0.5704883583468623,0.09143838663182616,0.004005311719084162,0.04079464542187892,0.05077415678820107,0.06892291092304444,0.04524867354952058,58000
24,6,cosine,0.09877692610167782,0.4516560687588257,0.677810672191143,0.8094217551155868,0.3294513041316772,0.08167992026554675,0.11556469424421491,0.072080646325485,0.05543823734857344,0.10071569062512899,58000
25,6,l2,30.649942593910684,27.804890508479684,23.853308716954604,19.06948894916397,29.106183887871193,2.8831276234368297,3.5328995152894858,2.513472704217047,1.9644959445958916,3.452742169123719,58000
26,6,norm_ratio,0.015406510055576342,0.2831310209964715,0.42983999479349977,0.5970941758227508,0.2672454465274334,0.006928949580950371,0.09343337150033566,0.06338733049243288,0.06386274375819061,0.03261244010724899,58000
27,6,spim,0.001646108657329352,0.13447046112861144,0.2914217731932177,0.4840298073759953,0.08843184964484598,0.001777828144527524,0.07516413421314518,0.05007866149260122,0.06747993737710804,0.02948183978209852,58000
0,0,cosine,1.0,0.0,0.0,0.0,0.0,1.833202250078726e-16,0.0,0.0,0.0,0.0,59000
1,0,l2,0.0,34.579665487997744,34.579665487997744,34.579665487997744,34.579665487997744,0.0,2.890226814163125,2.890226814163125,2.890226814163125,2.890226814163125,59000
2,0,norm_ratio,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59000
3,0,spim,1.0,0.0,0.0,0.0,0.0,1.833202250078726e-16,0.0,0.0,0.0,0.0,59000
4,1,cosine,0.5998987054702415,0.1060668548001779,0.4837189780772408,0.7777978248626387,0.13066575942411002,0.07548921663148898,0.07747064089367682,0.07021647930893118,0.09639433800217535,0.04175805431924549,59000
5,1,l2,13.79159336700315,17.08854942083875,15.347220931765767,10.852621464685079,17.095278923928525,0.8355862733429258,0.43418267977925756,0.542724426809825,1.7670847733769464,0.3248641104272777,59000
6,1,norm_ratio,0.5018273824281162,0.14453186819020922,0.30852889182680926,0.6371389883904762,0.19634910341003456,0.08553021684738663,0.03629367038692312,0.059174324330131846,0.06979463887679377,0.03197042409835484,59000
7,1,spim,0.3060287917217281,0.01699642549959817,0.15032031276215949,0.5014706441204375,0.025183825896076515,0.0846776419484849,0.016570290142435943,0.03979139761278768,0.10691471555285176,0.0076701541224890885,59000
8,2,cosine,0.3580008991023753,0.20076008155834815,0.5378889780926013,0.8089046742989392,0.16980131830945944,0.08791584666225512,0.1047240468702666,0.057789106415122395,0.07957837531214697,0.03464006082093473,59000
9,2,l2,15.838647167078786,16.53600449460878,14.445579934428132,9.80604916118129,16.745472024079348,0.4941984036304645,0.5322855516246947,0.6165754469587222,1.8215337987774618,0.26865126336935524,59000
10,2,norm_ratio,0.2573471531571818,0.2021308816543517,0.4031498776461436,0.7312824252410036,0.2510664508478228,0.0770780839648914,0.045717461762830175,0.08275162195341663,0.06466526481534118,0.04497309355670285,59000
11,2,spim,0.09751016521908025,0.0438956442534954,0.21961241810168483,0.596067606837352,0.04291416558838735,0.048786719785061244,0.032133600963459956,0.06252633335754505,0.10592535174137817,0.012650147987948378,59000
12,3,cosine,0.19431809586293988,0.2174988387073617,0.6174482504220731,0.7870686968687346,0.15426582797149097,0.07742437072127649,0.09694398439317244,0.059184863439718106,0.06178363062994466,0.03491258533096455,59000
